ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spending,Spending_to_Income,Spender_Type,Income_Group,Spender_Class,Customer_Type,Risk_Score,Risk_Level,Alert,spending_norm
6059,1953,PhD,Together,64504.0,1,2,04-03-2013,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,3,11,1,1278,0.019812724792260945,Normal Spender,Low Income,Saver,Low Income - Saver,16.946955670523202,Low Risk,Normal,0.5186688311688312
4550,1966,Master,Together,33564.0,0,1,24-06-2014,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,3,11,0,71,0.0021153616970563697,Normal Spender,Low Income,Saver,Low Income - Saver,1.0125233707419978,Low Risk,Normal,0.028814935064935064
4240,1978,Graduation,Married,17345.0,1,0,03-11-2012,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,49,0.002825021620063419,Normal Spender,Low Income,Saver,Low Income - Saver,0.7943424224953484,Low Risk,Normal,0.019886363636363636
8911,1967,PhD,Married,56320.0,0,1,08-04-2013,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0,649,0.0115234375,Normal Spender,Low Income,Saver,Low Income - Saver,8.708426339285715,Low Risk,Normal,0.26339285714285715
3706,1978,Graduation,Single,28647.0,1,0,21-08-2013,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,86,0.003002059552483681,Normal Spender,Low Income,Saver,Low Income - Saver,1.2572220907517795,Low Risk,Normal,0.0349025974025974
3628,1987,Basic,Single,15038.0,1,0,29-01-2013,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,72,0.0047878707274903575,Normal Spender,Low Income,Saver,Low Income - Saver,1.2117743275477015,Low Risk,Normal,0.02922077922077922
10175,1958,PhD,Divorced,32173.0,0,1,01-08-2013,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,22,0.0006838031890094178,Normal Spender,Low Income,Saver,Low Income - Saver,0.31572336608780205,Low Risk,Normal,0.008928571428571428
8985,1964,2n Cycle,Together,68316.0,0,1,04-11-2012,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,1131,0.016555418935534867,Normal Spender,Low Income,Saver,Low Income - Saver,14.92917153327965,Low Risk,Normal,0.4590097402597403
5204,1971,Graduation,Together,74538.0,0,0,29-06-2013,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,1363,0.01828597493895731,Normal Spender,Low Income,Saver,Low Income - Saver,17.874985778194542,Low Risk,Normal,0.5531655844155844
9220,1971,Graduation,Single,91700.0,0,0,17-01-2013,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1,1796,0.019585605234460197,Normal Spender,Low Income,Saver,Low Income - Saver,23.23787548329533,Low Risk,Normal,0.7288961038961039
9888,1969,Graduation,Together,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,1010,0.014702671227891404,Normal Spender,Low Income,Saver,Low Income - Saver,13.32626490803032,Low Risk,Normal,0.4099025974025974
5263,1977,2n Cycle,Married,31056.0,1,0,22-01-2013,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,0.0014489953632148378,Normal Spender,Low Income,Saver,Low Income - Saver,0.6493192858146489,Low Risk,Normal,0.018262987012987012
1020,1973,Graduation,Married,79593.0,0,0,12-05-2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,1306,0.01640847813249909,Normal Spender,Low Income,Saver,Low Income - Saver,17.04956749524896,Low Risk,Normal,0.5300324675324676
9503,1980,Graduation,Single,28071.0,0,0,29-08-2012,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,280,0.009974706992982082,Normal Spender,Low Income,Saver,Low Income - Saver,4.107320398599654,Low Risk,Normal,0.11363636363636363
10613,1958,PhD,Together,37334.0,1,1,26-02-2014,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,61,0.0016338993946536668,Normal Spender,Low Income,Saver,Low Income - Saver,0.8570677628205619,Low Risk,Normal,0.024756493506493508
67,1972,Master,Single,46423.0,1,1,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,92,0.0019817762746914243,Normal Spender,Low Income,Saver,Low Income - Saver,1.2588542093582697,Low Risk,Normal,0.037337662337662336
6019,1971,PhD,Married,37126.0,1,0,30-03-2014,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,69,0.0018585357970155687,Normal Spender,Low Income,Saver,Low Income - Saver,0.9701949083884923,Low Risk,Normal,0.028003246753246752
5863,1953,Graduation,Married,47703.0,0,1,29-05-2013,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,655,0.013730792612623943,Normal Spender,Low Income,Saver,Low Income - Saver,8.935993145221337,Low Risk,Normal,0.26582792207792205
3717,1959,Graduation,Married,61180.0,0,1,23-04-2014,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,680,0.011114743380189604,Normal Spender,Low Income,Saver,Low Income - Saver,9.057252815834053,Low Risk,Normal,0.275974025974026
6730,1954,Graduation,Married,38998.0,1,1,03-11-2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,53,0.0013590440535412073,Normal Spender,Low Income,Saver,Low Income - Saver,0.7404252915400923,Low Risk,Normal,0.02150974025974026
10749,1991,Graduation,Single,8028.0,0,0,18-09-2012,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,160,0.019930244145490782,Normal Spender,Low Income,Saver,Low Income - Saver,3.343169038236302,Low Risk,Normal,0.06493506493506493
4998,1962,Graduation,Together,76081.0,0,0,23-05-2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,1003,0.013183317779734756,Normal Spender,Low Income,Saver,Low Income - Saver,13.134682893932082,Low Risk,Normal,0.4070616883116883
6287,1986,Graduation,Together,34728.0,1,0,30-07-2013,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,36,0.0010366275051831375,Normal Spender,Low Income,Saver,Low Income - Saver,0.510875613674508,Low Risk,Normal,0.01461038961038961
5985,1965,Master,Single,33168.0,0,1,13-10-2012,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,121,0.003648094548962856,Normal Spender,Low Income,Saver,Low Income - Saver,1.7285809041416855,Low Risk,Normal,0.049107142857142856
4754,1966,Master,Married,33585.0,0,1,25-09-2013,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,111,0.0033050468959356857,Normal Spender,Low Income,Saver,Low Income - Saver,1.582814321676537,Low Risk,Normal,0.045048701298701296
4002,1960,PhD,Married,77037.0,0,1,13-10-2013,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,1027,0.01333125640925789,Normal Spender,Low Income,Saver,Low Income - Saver,13.437246390206493,Low Risk,Normal,0.41680194805194803
8870,1984,Graduation,Together,35196.0,1,0,13-11-2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,485,0.013779974997158767,Normal Spender,Low Income,Saver,Low Income - Saver,6.86963071733358,Low Risk,Normal,0.19683441558441558
966,1966,Graduation,Married,44529.0,0,1,05-07-2013,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,678,0.0152260324732197,Normal Spender,Low Income,Saver,Low Income - Saver,9.320692402995508,Low Risk,Normal,0.27516233766233766
4767,1965,2n Cycle,Married,70924.0,0,0,07-04-2014,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,1249,0.017610399864643845,Normal Spender,Low Income,Saver,Low Income - Saver,16.43970851000559,Low Risk,Normal,0.5068993506493507
9725,1966,PhD,Together,28764.0,1,1,05-06-2014,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,12,0.00041718815185648727,Normal Spender,Low Income,Saver,Low Income - Saver,0.1753070667338502,Low Risk,Normal,0.00487012987012987
4475,1949,PhD,Married,69098.0,0,0,16-02-2013,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,2418,0.034993776954470465,Normal Spender,Low Income,Saver,Low Income - Saver,31.889499451747994,Low Risk,Normal,0.9813311688311688
5740,1970,2n Cycle,Divorced,25959.0,1,1,14-02-2013,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,54,0.0020802033976655494,Normal Spender,Low Income,Saver,Low Income - Saver,0.803081770304121,Low Risk,Normal,0.021915584415584416
5731,1983,Master,Married,27100.0,1,0,05-04-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,0.0013653136531365313,Normal Spender,Low Income,Saver,Low Income - Saver,0.5460589687065701,Low Risk,Normal,0.015016233766233766
7290,1985,Graduation,Single,70596.0,0,0,05-10-2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,924,0.013088560258371578,Normal Spender,Low Income,Saver,Low Income - Saver,12.166199218086009,Low Risk,Normal,0.375
3846,1974,Graduation,Married,42557.0,0,1,29-08-2012,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,265,0.006226942688629368,Normal Spender,Low Income,Saver,Low Income - Saver,3.662347027165094,Low Risk,Normal,0.1075487012987013
8104,1951,PhD,Married,53312.0,0,0,09-08-2013,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,278,0.005214585834333734,Normal Spender,Low Income,Saver,Low Income - Saver,3.7497612681436214,Low Risk,Normal,0.11282467532467533
4507,1952,Graduation,Single,72228.0,0,0,27-11-2012,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,1222,0.016918646508279338,Normal Spender,Low Income,Saver,Low Income - Saver,16.06255200882631,Low Risk,Normal,0.49594155844155846
11013,1987,Graduation,Together,67605.0,0,0,31-03-2013,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,910,0.013460542859255973,Normal Spender,Low Income,Saver,Low Income - Saver,12.021783454693374,Low Risk,Normal,0.3693181818181818
4491,1949,Master,Married,62845.0,1,1,01-10-2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,1178,0.018744530193332803,Normal Spender,Low Income,Saver,Low Income - Saver,15.654649581065764,Low Risk,Normal,0.4780844155844156
3759,1958,Graduation,Together,65196.0,0,2,25-07-2013,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,1136,0.01742438186391803,Normal Spender,Low Income,Saver,Low Income - Saver,15.050875561643092,Low Risk,Normal,0.461038961038961
1162,1987,PhD,Single,42000.0,0,0,10-01-2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,570,0.013571428571428571,Normal Spender,Low Income,Saver,Low Income - Saver,7.889935064935064,Low Risk,Normal,0.23133116883116883
2055,1973,PhD,Divorced,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,49,0.0013664249860568878,Normal Spender,Low Income,Saver,Low Income - Saver,0.6922406581148912,Low Risk,Normal,0.019886363636363636
10766,1964,PhD,Married,65526.0,0,1,11-04-2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,487,0.007432164331715655,Normal Spender,Low Income,Saver,Low Income - Saver,6.449634620103213,Low Risk,Normal,0.1976461038961039
4415,1961,Graduation,Married,16860.0,1,1,12-09-2012,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,34,0.0020166073546856464,Normal Spender,Low Income,Saver,Low Income - Saver,0.5551235537890341,Low Risk,Normal,0.013798701298701298
3005,1992,Graduation,Single,83528.0,0,0,01-05-2014,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,1533,0.018353127095105833,Normal Spender,Low Income,Saver,Low Income - Saver,19.949491623930136,Low Risk,Normal,0.6221590909090909
2223,1965,2n Cycle,Divorced,64176.0,0,1,03-08-2012,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,1793,0.02793879331837447,Normal Spender,Low Income,Saver,Low Income - Saver,23.78607267514335,Low Risk,Normal,0.7276785714285714
4817,1956,Graduation,Divorced,22304.0,0,0,04-08-2012,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,16,0.0007173601147776184,Normal Spender,Low Income,Saver,Low Income - Saver,0.24502040283962812,Low Risk,Normal,0.006493506493506494
2875,1978,Graduation,Married,67023.0,0,0,04-03-2014,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,862,0.012861256583560868,Normal Spender,Low Income,Saver,Low Income - Saver,11.395417830979131,Low Risk,Normal,0.34983766233766234
10536,1971,PhD,Together,32892.0,1,0,25-05-2014,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,46,0.001398516356560866,Normal Spender,Low Income,Saver,Low Income - Saver,0.6579610800241955,Low Risk,Normal,0.018668831168831168
11112,1966,Graduation,Together,70713.0,0,1,03-12-2012,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,1363,0.019275097931073494,Normal Spender,Low Income,Saver,Low Income - Saver,17.944224387642674,Low Risk,Normal,0.5531655844155844
3807,1955,Graduation,Together,59925.0,0,1,30-11-2012,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,745,0.012432206925323321,Normal Spender,Low Income,Saver,Low Income - Saver,9.940871367889516,Low Risk,Normal,0.3023538961038961
9197,1953,Graduation,Married,39722.0,0,1,24-02-2014,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,47,0.0011832234026484063,Normal Spender,Low Income,Saver,Low Income - Saver,0.6550658979256482,Low Risk,Normal,0.019074675324675324
10832,1958,Graduation,Together,46610.0,0,0,18-07-2013,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,457,0.00980476292641064,Normal Spender,Low Income,Saver,Low Income - Saver,6.2504567814721215,Low Risk,Normal,0.18547077922077923
6421,1961,Graduation,Together,88347.0,0,0,03-07-2013,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,1938,0.021936228734422223,Normal Spender,Low Income,Saver,Low Income - Saver,25.13131523218878,Low Risk,Normal,0.786525974025974
4207,1981,PhD,Married,87171.0,0,0,01-05-2013,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,1254,0.01438551811955811,Normal Spender,Low Income,Saver,Low Income - Saver,16.274843411226207,Low Risk,Normal,0.5089285714285714
577,1976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,21,0.0007804660497268369,Normal Spender,Low Income,Saver,Low Income - Saver,0.3103144416626967,Low Risk,Normal,0.008522727272727272
10855,1968,Master,Single,50014.0,1,0,22-01-2014,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,382,0.007637861398808334,Normal Spender,Low Income,Saver,Low Income - Saver,5.185624323890609,Low Risk,Normal,0.15503246753246752
3081,1978,PhD,Married,41014.0,1,0,22-04-2013,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,18,0.0004388745306480714,Normal Spender,Low Income,Saver,Low Income - Saver,0.24987706130120915,Low Risk,Normal,0.007305194805194805
3535,1965,Graduation,Single,66294.0,0,0,17-03-2014,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,859,0.01295743204513229,Normal Spender,Low Income,Saver,Low Income - Saver,11.365624139263156,Low Risk,Normal,0.34862012987012986
247,1971,Graduation,Married,36715.0,1,0,17-11-2012,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,347,0.009451177992646057,Normal Spender,Low Income,Saver,Low Income - Saver,4.886420121822886,Low Risk,Normal,0.14082792207792208
8707,1956,Graduation,Married,79456.0,0,0,22-08-2012,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,1359,0.01710380587998389,Normal Spender,Low Income,Saver,Low Income - Saver,17.743532645365104,Low Risk,Normal,0.5515422077922078
9523,1982,Graduation,Together,40479.0,1,0,17-08-2013,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,15,0.00037056251389609425,Normal Spender,Low Income,Saver,Low Income - Saver,0.2085692461025967,Low Risk,Normal,0.006087662337662338
6072,1970,Master,Single,75345.0,0,0,02-02-2013,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,2030,0.02694273010816909,Normal Spender,Low Income,Saver,Low Income - Saver,26.601900198480926,Low Risk,Normal,0.8238636363636364
6295,1977,Graduation,Married,54233.0,0,1,04-02-2013,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,973,0.01794110596869065,Normal Spender,Low Income,Saver,Low Income - Saver,13.102468326899256,Low Risk,Normal,0.39488636363636365
10914,1970,Graduation,Single,24163.0,1,1,12-10-2013,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,16,0.0006621694326035674,Normal Spender,Low Income,Saver,Low Income - Saver,0.2411570550874445,Low Risk,Normal,0.006493506493506494
1509,1958,PhD,Together,84460.0,0,0,04-01-2013,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,496,0.005872602415344542,Normal Spender,Low Income,Saver,Low Income - Saver,6.450043208035157,Low Risk,Normal,0.2012987012987013
5577,1983,Graduation,Together,43776.0,1,0,03-05-2014,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,23,0.0005254020467836257,Normal Spender,Low Income,Saver,Low Income - Saver,0.3168106108073213,Low Risk,Normal,0.009334415584415584
7348,1958,PhD,Single,71691.0,0,0,17-03-2014,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,1062,0.014813574925722894,Normal Spender,Low Income,Saver,Low Income - Saver,13.967145049995407,Low Risk,Normal,0.4310064935064935
1127,1973,PhD,Married,85844.0,0,0,29-05-2014,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,1939,0.022587484273798985,Normal Spender,Low Income,Saver,Low Income - Saver,25.18907844462047,Low Risk,Normal,0.7869318181818182
1833,1974,PhD,Single,39190.0,1,0,26-04-2014,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,125,0.003189589180913498,Normal Spender,Low Income,Saver,Low Income - Saver,1.7451868270795292,Low Risk,Normal,0.05073051948051948
4944,1959,Graduation,Together,71367.0,0,0,23-08-2013,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,754,0.010565107122339457,Normal Spender,Low Income,Saver,Low Income - Saver,9.919752303758568,Low Risk,Normal,0.3060064935064935
9080,1972,PhD,Single,38578.0,1,1,22-06-2013,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,69,0.0017885841671418943,Normal Spender,Low Income,Saver,Low Income - Saver,0.9652982942973352,Low Risk,Normal,0.028003246753246752
6466,1965,PhD,Married,57236.0,1,1,12-03-2014,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,121,0.0021140540918303165,Normal Spender,Low Income,Saver,Low Income - Saver,1.6211980721424077,Low Risk,Normal,0.049107142857142856
9964,1979,Graduation,Single,61825.0,0,1,07-08-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,374,0.006049332794177113,Normal Spender,Low Income,Saver,Low Income - Saver,4.977024724163826,Low Risk,Normal,0.15178571428571427
4790,1958,Graduation,Divorced,79803.0,0,1,02-06-2014,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,860,0.01077653722291142,Normal Spender,Low Income,Saver,Low Income - Saver,11.22513682638302,Low Risk,Normal,0.349025974025974
10245,1986,2n Cycle,Single,80910.0,0,0,31-10-2012,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,676,0.00835496230379434,Normal Spender,Low Income,Saver,Low Income - Saver,8.815366841785083,Low Risk,Normal,0.27435064935064934
1109,1982,Master,Together,27590.0,1,0,23-04-2013,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,12,0.00043494019572308805,Normal Spender,Low Income,Saver,Low Income - Saver,0.17654970980451226,Low Risk,Normal,0.00487012987012987
6001,1979,Graduation,Married,56775.0,0,1,02-01-2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,902,0.015887274328489652,Normal Spender,Low Income,Saver,Low Income - Saver,12.094252060137132,Low Risk,Normal,0.36607142857142855
5538,1975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,1701,0.020291307304154887,Normal Spender,Low Income,Saver,Low Income - Saver,22.130618784018115,Low Risk,Normal,0.6903409090909091
10552,1979,2n Cycle,Married,54210.0,0,1,20-05-2013,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,313,0.005773842464489947,Normal Spender,Low Income,Saver,Low Income - Saver,4.215045595890919,Low Risk,Normal,0.12702922077922077
1545,1986,Graduation,Married,38508.0,1,0,02-08-2013,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,424,0.011010699075516776,Normal Spender,Low Income,Saver,Low Income - Saver,5.933086597623836,Low Risk,Normal,0.17207792207792208
7409,1970,Graduation,Together,53187.0,1,0,26-10-2013,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,265,0.004982420516291575,Normal Spender,Low Income,Saver,Low Income - Saver,3.5752304751014483,Low Risk,Normal,0.1075487012987013
4444,1972,Graduation,Married,30023.0,1,0,24-03-2014,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,61,0.0020317756386770145,Normal Spender,Low Income,Saver,Low Income - Saver,0.8849190999021962,Low Risk,Normal,0.024756493506493508
146,1960,PhD,Single,76045.0,0,0,15-11-2013,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,1270,0.016700637780261686,Normal Spender,Low Income,Saver,Low Income - Saver,16.631706982280654,Low Risk,Normal,0.515422077922078
6271,1952,PhD,Married,50870.0,0,1,19-06-2014,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,63,0.0012384509534106546,Normal Spender,Low Income,Saver,Low Income - Saver,0.8537370212842004,Low Risk,Normal,0.02556818181818182
10065,1970,2n Cycle,Married,15315.0,0,0,03-08-2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,60,0.0039177277179236044,Normal Spender,Low Income,Saver,Low Income - Saver,1.0047604207741327,Low Risk,Normal,0.024350649350649352
4741,1974,2n Cycle,Married,65463.0,1,0,30-01-2014,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,530,0.008096176466095352,Normal Spender,Low Income,Saver,Low Income - Saver,7.019654430548751,Low Risk,Normal,0.2150974025974026
246,1965,Graduation,Married,66480.0,1,1,31-05-2014,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,303,0.004557761732851985,Normal Spender,Low Income,Saver,Low Income - Saver,4.0081666979230155,Low Risk,Normal,0.12297077922077922
375,1954,Graduation,Divorced,76773.0,0,0,25-02-2013,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,1100,0.014327953837937817,Normal Spender,Low Income,Saver,Low Income - Saver,14.39581391151279,Low Risk,Normal,0.44642857142857145
1524,1983,2n Cycle,Single,81698.0,0,0,01-03-2013,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,1059,0.012962373619917256,Normal Spender,Low Income,Saver,Low Income - Saver,13.801034984563037,Low Risk,Normal,0.429788961038961
10022,1973,PhD,Single,54466.0,1,1,09-02-2014,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,16,0.0002937612455476811,Normal Spender,Low Income,Saver,Low Income - Saver,0.21536848199353248,Low Risk,Normal,0.006493506493506494
7451,1960,Master,Single,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,1989,0.02013626653978153,Normal Spender,Low Income,Saver,Low Income - Saver,25.626259437005487,Low Risk,Normal,0.807224025974026
11010,1984,PhD,Single,16269.0,1,0,30-08-2013,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,41,0.0025201303091769624,Normal Spender,Low Income,Saver,Low Income - Saver,0.6755974333306989,Low Risk,Normal,0.016639610389610388
4356,1971,Graduation,Together,71819.0,0,1,28-08-2013,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,1546,0.021526337041729904,Normal Spender,Low Income,Saver,Low Income - Saver,20.329895540973038,Low Risk,Normal,0.627435064935065
3885,1983,PhD,Married,33569.0,1,0,16-10-2013,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,61,0.0018171527301975036,Normal Spender,Low Income,Saver,Low Income - Saver,0.8698954963086304,Low Risk,Normal,0.024756493506493508
1175,1983,Master,Married,36262.0,0,0,20-09-2013,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,387,0.010672329160002205,Normal Spender,Low Income,Saver,Low Income - Saver,5.458913690550804,Low Risk,Normal,0.15706168831168832
880,1966,Basic,Together,22634.0,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,73,0.0032252363700627376,Normal Spender,Low Income,Saver,Low Income - Saver,1.114565247203093,Low Risk,Normal,0.029626623376623376
2320,1978,2n Cycle,Married,47025.0,0,1,12-09-2013,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,624,0.013269537480063796,Normal Spender,Low Income,Saver,Low Income - Saver,8.526270221007062,Low Risk,Normal,0.2532467532467532
850,1968,Graduation,Single,70566.0,0,1,06-10-2013,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,729,0.010330754187569085,Normal Spender,Low Income,Saver,Low Income - Saver,9.598964481441524,Low Risk,Normal,0.29586038961038963
4713,1979,PhD,Married,31605.0,1,0,22-11-2012,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,125,0.003955070400253125,Normal Spender,Low Income,Saver,Low Income - Saver,1.7987705124333029,Low Risk,Normal,0.05073051948051948
675,1973,Master,Divorced,52034.0,1,1,17-05-2013,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,332,0.006380443556136373,Normal Spender,Low Income,Saver,Low Income - Saver,4.488838841137338,Low Risk,Normal,0.13474025974025974
